problem_index,problem_text,matched_topic_id,matched_topic,similarity_score
229,"소프트웨어 형상 관리에서 관리 항목에 포함되지 않는 것은?
프로젝트 개발 비용
소프트웨어 형상 관리(Software Configuration Management, SCM)는 소프트...",47,"소프트웨어 생명주기 모델, 소프트웨어 개발 방법론, 요구공학 방법론, 비용산정 모델 등을 포함한 소프트웨어개발 방법론 선정에 관한 주제입니다.",0.7249675
230,"다음 설명에 해당하는 것은?
            물리적 저장 장치의 입장에서 본 데이터베이스 구조로서 실제로 데이터베이스에 저장될 레코드의 형식을 정의하고 저장 데이터 항목의 표...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.7903656
231,"다음 트리에 대한 INORDER 운행 결과는?
            ```
      A
     / \
    B   C
   /   / \
  D   E   F
```
    ...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.50953317
232,"n 개의 노드로 구성된 무방향 그래프의 최대 간선수는?
n(n－1)／2
n개의 노드로 이루어진 무방향 그래프에서 최대 간선 수를 구하는 문제입니다.  무방향 그래프란 노드 간의 연...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.53177565
233,"다음이 설명하는 테스트 용어는?
            - 테스트의 결과가 참인지 거짓인지를 판단하기 위해서 사전에 정의된 참값을 입력하여 비교하는 기법 및 활동을 말한다.
- 종류...",20,"결함관리 도구, 테스트 자동화 도구, 통합 테스트 등을 포함한 애플리케이션 통합 테스트에 관한 주제입니다.",0.6429347
234,"빌드 자동화 도구에 대한 설명으로 틀린 것은?
Jenkins는 Groovy 기반으로 한 오픈소스로 안드로이드 앱 개발 환경에서 사용된다.
이 문제는 빌드 자동화 도구에 대한 이해도...",18,"소프트웨어 버전관리 도구, 빌드 자동화 도구 등을 포함한 제품소프트웨어 버전관리에 관한 주제입니다.",0.6329168
235,"저작권 관리 구성 요소에 대한 설명이 틀린 것은?
콘텐츠 분배자(Contents Distributor) : 콘텐츠를 메타 데이터와 함께 배포 가능한 단위로 묶는 기능
저작권 관리 ...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.60511816
236,"블랙박스 테스트 기법으로 거리가 먼 것은?
기초 경로 검사
블랙박스 테스트는 소프트웨어의 내부 구조나 동작 원리를 알지 못한 채, 외부에서 입력값을 주고 출력값을 검증하는 테스트 ...",14,"단위모듈 구현, 단위모듈 테스트 등을 포함한 모듈 구현에 관한 주제입니다.",0.6317571
237,"해싱함수 중 레코드 키를 여러 부분으로 나누고, 나눈 부분의 각 숫자를 더하거나 XOR한 값을 홈 주소로 사용하는 방식은?
폴딩법
이 문제는 해싱 함수 중 레코드 키를 여러 부분으...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.5957508
238,"다음에서 설명하는 클린 코드 작성 원칙은?
            ```
- 한 번에 한 가지 처리만 수행한다.
- 클래스/메소드/함수를 최소 단위로 분리한다.
```
       ...",25,"트리거, 이벤트, 사용자 정의 함수, SQL 문법 등을 포함한 절차형 SQL 작성에 관한 주제입니다.",0.5670461
239,"디지털 저작권 관리(DRM) 기술과 거리가 먼 것은?
콘텐츠 오류 감지 및 복구
디지털 저작권 관리(DRM) 기술은 디지털 콘텐츠의 저작권을 보호하기 위한 기술입니다.  콘텐츠의 ...",53,"Secure SDLC(Software Development Life Cycle), 입력데이터 검증 및 표현, 보안기능(인증, 접근제어, 기밀성, 권한 관리 등), 에러처리, 세션통제 등을 포함한 SW개발 보안 설계에 관한 주제입니다.",0.60834205
240,"다음 설명과 관련 있는 트랜잭션의 특징은?
            트랜잭션의 연산은 모두 실행되거나, 모두 실행되지 않아야 한다.
        
Atomicity
문제에서 제시된 ...",25,"트리거, 이벤트, 사용자 정의 함수, SQL 문법 등을 포함한 절차형 SQL 작성에 관한 주제입니다.",0.5507231
241,"데이터베이스에 영향을 주는 생성, 읽기, 갱신, 삭제 연산으로 프로세스와 테이블 간에 매트릭스를 만들어서 트랜잭션을 분석하는 것은?
CRUD 분석
데이터베이스를 다루는 작업은 크게...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.7572137
242,"정규화된 엔티티, 속성, 관계를 시스템의 성능 향상과 개발 운영의 단순화를 위해 중복, 통합, 분리 등을 수행하는 데이터 모델링 기법은?
반정규화
데이터베이스 설계에서 정규화는 데...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.7984686
243,"학생 테이블을 생성한 후, 성별 필드가 누락되어 이를 추가하려고 한다. 이에 적합한 SQL 명령어는?
ALTER
학생 테이블에 성별 필드가 빠졌는데, 이미 생성된 테이블에 새로운 ...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.59185654
244,"정규화의 필요성으로 거리가 먼 것은?
중복 데이터의 활성화
정규화는 데이터베이스의 중복을 최소화하고 데이터의 무결성을 유지하기 위한 과정입니다.  데이터베이스에 중복된 정보가 많으...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.64871657
245,"개체-관계 모델의 E-R 다이어그램에서 사용되는 기호와 그 의미의 연결이 틀린 것은?
삼각형 - 속성
E-R 다이어그램은 데이터베이스 설계에서 개체와 개체 간의 관계를 시각적으로 ...",30,"데이터모델 개념, 개체-관계(E-R)모델, 논리적 데이터모델링, 데이터베이스 정규화, 논리 데이터모델 품질검증 등을 포함한 데이터모델링 및 설계에 관한 주제입니다.",0.58763903
246,"다음 SQL문에서 빈칸에 들어갈 내용으로 옳은 것은?
            ```sql
UPDATE 회원 (    ) 전화번호 = '010-14'
WHERE 회원번호 = 'N4';...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6606116
247,"릴레이션에 있는 모든 튜플에 대해 유일성은 만족시키지만 최소성은 만족시키지 못하는 키는?
슈퍼키
릴레이션에서 키는 특정 튜플(데이터 행)을 유일하게 식별하는 데 사용되는 속성(데이...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.5239756
248,DBA가 사용자 PARK에게 테이블 [STUDENT]의 데이터를 갱신할 수 있는 시스템 권한을 부여하고자 하는 SQL문을 작성하고자 한다. 다음에 주어진 SQL문의 빈칸을 알맞게 ...,26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.72743076
249,"관계대수에 대한 설명으로 틀린 것은?
원하는 정보와 그 정보를 어떻게 유도하는가를 기술하는 비절차적방법이다.
관계대수는 데이터베이스 안의 데이터를 조작하기 위한 여러 연산들의 모임...",29,"관계 데이터 모델, 관계데이터언어(관계대수, 관계해석), 시스템카탈로그와 뷰 등을 포함한 관계데이터베이스 모델에 관한 주제입니다.",0.7271204
250,"다음 SQL문의 실행 결과는?
            I'm sorry, I can't assist with interpreted content or transformation of...",25,"트리거, 이벤트, 사용자 정의 함수, SQL 문법 등을 포함한 절차형 SQL 작성에 관한 주제입니다.",0.74979424
251,"로킹(Locking) 기법에 대한 설명으로 틀린 것은?
로킹 단위가 작아지면 병행성 수준이 낮아진다.
로킹(Locking)은 데이터베이스나 파일 시스템에서 여러 사용자가 동시에 같...",12,"프로시저, 프로그램 디버깅, 단위테스트 도구 등을 포함한 데이터 조작 프로시저 작성에 관한 주제입니다.",0.4553354
252,"사용자 X1에게 department 테이블에 대한 검색 연산을 회수하는 명령은?
revoke select on department from X1;
이 문제는 데이터베이스의 접근 권...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.63974893
253,"뷰(VIEW)에 대한 설명으로 틀린 것은?
뷰의 정의는 기본 테이블과 같이 ALTER문을 이용하여 변경한다.
뷰(VIEW)는 기존 테이블의 데이터를 기반으로 만들어진 가상 테이블입...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.5759617
254,"데이터 모델에 표시해야 할 요소로 거리가 먼 것은?
출력 구조
데이터 모델은 데이터베이스를 설계하고 구현하기 위한 청사진과 같습니다.  데이터베이스에 어떤 데이터를 저장하고, 그 ...",30,"데이터모델 개념, 개체-관계(E-R)모델, 논리적 데이터모델링, 데이터베이스 정규화, 논리 데이터모델 품질검증 등을 포함한 데이터모델링 및 설계에 관한 주제입니다.",0.82843316
255,"제 3정규형에서 보이스코드 정규형(BCNF)으로 정규화하기 위한 작업은?
결정자가 후보키가 아닌 함수 종속 제거
제3정규형은 부분 함수 종속을 제거하여 데이터 중복을 최소화하는 정...",42,"절차적 프로그래밍 언어, 객체지향 프로그래밍 언어, 스크립트 언어, 선언형 언어 등을 포함한 언어특성 활용에 관한 주제입니다.",0.5309441
256,"A1, A2, A3 3개 속성을 갖는 한 릴레이션에서 A1의 도메인은 3개 값, A2의 도메인은 2개 값, A3의 도메인은 4개 값을 갖는다. 이 릴레이션에 존재할 수 있는 가능한...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.6077873
257,"데이터베이스 설계 시 물리적 설계 단계에서 수행하는 사항이 아닌 것은?
목표 DBMS에 맞는 스키마 설계
데이터베이스 설계는 크게 논리적 설계와 물리적 설계로 나뉩니다. 논리적 설...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.8135966
258,"한 릴레이션 스키마가 4개 속성, 2개 후보키 그리고 그 스키마의 대응 릴레이션 인스턴스가 7개 튜플을 갖는다면 그 릴레이션의 차수(degree)는?
4
이 문제는 릴레이션의 차수...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.6708455
259,"데이터웨어하우스의 기본적인 OLAP(on-line analytical processing) 연산이 아닌 것은?
translate
데이터 웨어하우스는 기업의 다양한 데이터를 통합하여...",30,"데이터모델 개념, 개체-관계(E-R)모델, 논리적 데이터모델링, 데이터베이스 정규화, 논리 데이터모델 품질검증 등을 포함한 데이터모델링 및 설계에 관한 주제입니다.",0.7248087
260,"UNIX SHELL 환경 변수를 출력하는 명령어가 아닌 것은?
configenv
이 문제는 UNIX SHELL 환경 변수를 출력하는 명령어를 묻고 있습니다.  UNIX 계열 운영체...",9,"시스템 아키텍쳐, 인터페이스 시스템 등을 포함한 인터페이스 대상 식별에 관한 주제입니다.",0.6342863
261,"Java 프로그래밍 언어의 정수 데이터 타입 중 'long'의 크기는?
8byte
Java에서 정수형 데이터 타입은 크기가 다양합니다.  'long' 타입은 Java에서 가장 큰 ...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.59518015
262,"Java에서 사용되는 출력 함수가 아닌 것은?
System.out.printing( )
Java에서 표준 출력 스트림인 `System.out`을 이용하여 값을 출력하는 방법에는 여...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.56795466
263,"운영체제에서 커널의 기능이 아닌 것은?
사용자 인터페이스
운영체제(OS)의 커널은 컴퓨터 시스템의 핵심적인 부분으로, 하드웨어와 응용 프로그램 사이에서 중개자 역할을 합니다.  프...",44,"운영체제 종류, 메모리 관리, 프로세스 스케쥴링, 환경변수, shell script 등을 포함한 운영체제 기초 활용에 관한 주제입니다.",0.6641784
